Ensembl_ID,TCGA-14-9705-01A-01D,TCGA-55-8468-01A-01D,TCGA-69-7857-01A-01D,TCGA-24-2284-01A-01D,TCGA-16-2395-01A-01D,TCGA-60-1683-01A-01D,TCGA-90-4472-01A-01D,TCGA-75-7239-01A-01D,TCGA-79-6916-01A-01D,TCGA-80-7404-01A-01D,TCGA-98-4882-01A-01D,TCGA-73-1293-01A-01D,TCGA-95-9302-01A-01D,TCGA-51-7599-01A-01D,TCGA-78-8292-01A-01D,TCGA-84-7122-01A-01D,TCGA-30-3748-01A-01D,TCGA-34-5057-01A-01D,TCGA-53-7143-01A-01D,TCGA-25-1712-01A-01D,TCGA-43-2692-01A-01D,TCGA-57-8923-01A-01D,TCGA-85-7832-01A-01D,TCGA-91-6325-01A-01D,TCGA-16-9006-01A-01D,TCGA-67-5554-01A-01D,TCGA-94-7961-01A-01D,TCGA-85-7211-01A-01D,TCGA-37-7548-01A-01D,TCGA-47-9772-01A-01D,TCGA-11-7036-01A-01D,TCGA-29-6216-01A-01D,TCGA-35-7782-01A-01D,TCGA-18-7921-01A-01D,TCGA-36-5879-01A-01D,TCGA-85-7187-01A-01D,TCGA-41-7868-01A-01D,TCGA-93-6190-01A-01D,TCGA-88-1659-01A-01D,TCGA-53-9958-01A-01D,TCGA-83-7490-01A-01D,TCGA-56-7378-01A-01D,TCGA-32-7855-01A-01D,TCGA-60-9984-01A-01D,TCGA-89-5098-01A-01D,TCGA-36-7777-01A-01D,TCGA-83-1346-01A-01D,TCGA-30-9453-01A-01D,TCGA-51-3523-01A-01D,TCGA-79-5378-01A-01D,TCGA-23-3063-01A-01D,TCGA-73-8451-01A-01D,TCGA-47-7020-01A-01D,TCGA-30-3907-01A-01D,TCGA-27-2103-01A-01D,TCGA-42-7133-01A-01D,TCGA-75-5690-01A-01D,TCGA-48-2716-01A-01D,TCGA-79-8959-01A-01D,TCGA-12-9735-01A-01D,TCGA-67-4719-01A-01D,TCGA-48-8068-01A-01D,TCGA-91-6209-01A-01D,TCGA-85-6881-01A-01D,TCGA-15-6182-01A-01D,TCGA-16-4657-01A-01D,TCGA-69-2739-01A-01D,TCGA-43-5789-01A-01D,TCGA-42-1522-01A-01D,TCGA-68-5574-01A-01D,TCGA-19-9014-01A-01D,TCGA-99-3853-01A-01D,TCGA-39-6792-01A-01D,TCGA-66-8234-01A-01D,TCGA-52-1631-01A-01D,TCGA-92-4105-01A-01D,TCGA-52-3279-01A-01D,TCGA-26-4827-01A-01D,TCGA-53-8760-01A-01D,TCGA-47-5476-01A-01D
ENSG00002514432,1.89821368718077,2.16046631317307,1.91748680039012,1.3774499123516,7.32436614765091,1.50362213666356,2.88418879030794,7.30851633066051,3.11982552425477,2.68127102429983,3.54484247284134,2.94298054934901,2.32666264605249,6.57734585105702,16.4585048386909,1.94388264613629,6.85827833910659,6.7606213089822,1.72949837542442,0.763137140651754,7.42851096187017,2.43735808761758,2.12825832015538,1.77076048731783,0.686501665601098,0.703229569586859,1.55031853913713,3.05508472540362,15.113566862693,1.50292531257332,8.0753630697163,0.412852000257946,5.48249195089881,3.23720273043127,21.409090709882,2.50069112620691,2.330667726299,5.18378347404285,1.33318013072218,3.30306811125023,3.00611204570828,0.394580437608982,0.192247525310316,3.85904156989407,3.05060564521424,0.486107954647835,5.45163281198661,2.43192597232902,0.705457501538537,4.12630094735034,2.66996023602025,4.15335202852431,6.53393128877551,2.0658009657082,1.55896218156258,0.388461206892374,9.37155716071081,1.50035389470903,17.9920052753399,3.03119874345776,6.33985109446728,3.51454044472926,2.87863197411445,12.6796914614486,2.47782802553713,2.35672965930799,7.91114524818932,3.69578719639728,4.7277903474335,5.96297394069675,5.27561759453576,6.7578887899321,1.46923842478868,3.27182492777366,1.38311989464656,7.86704930846003,3.14265065930256,3.89076300274528,2.73635839988712,7.48172833972442
ENSG00003229615,5.11544473138249,9.70542791797481,6.79593466218776,0.443822461140379,2.67346015647651,1.03632850435073,1.3516211304511,3.28756254066247,4.89164594859019,4.93894962536207,2.06004980024317,2.97479115820468,11.5722803655571,6.0583493493321,8.09624959219435,2.49965371699404,2.61743838883745,7.39832839773538,4.71631039169192,1.55802149866728,2.91788758718754,4.68848185774457,7.75956170694254,1.74126759364742,0.90698988172744,4.4686168103479,1.26152738752738,5.82839222231373,1.83547001540277,1.43252546089212,1.51642679004232,2.0261487463133,0.617328739226258,1.42000756067851,5.43818889586408,5.69007637078122,0.97249666026688,3.8922607322178,1.96768871370676,2.34265611265811,2.43304287552865,4.00664860318115,5.52804768080538,3.16966101459161,6.34474255656954,2.43626966729983,5.15336875969659,1.75912994174559,3.59950327857208,4.0813781880901,0.630618941664918,1.34953557007205,4.34590714477861,2.42019962156549,1.22783512001202,2.49403014898383,0.753915799430836,1.25280815236138,1.47400658687423,1.28021025157215,3.48790072109765,5.2610995597354,4.01680705752051,2.09091130554138,6.68130670973453,4.60294007855921,3.13907852234298,2.71900324914496,3.48848438023343,1.99726659266056,2.0463815117194,8.93648263178995,15.049627870393,1.26022211168715,4.86982954120282,6.13238294415567,0.329726034381314,1.30995246295037,2.09563693308978,4.7592320935942
ENSG00000349771,6.23759415256148,3.16758145879238,1.24607506829023,0.886536937750016,0.919366433745025,4.61490145621825,4.1463625433402,4.13294855153479,3.28181837155716,4.03854694565982,5.62775798945861,2.45157550347367,0.499602197131794,3.43702925065415,4.07220770748372,2.57603629973782,1.93174880166064,5.19780097296368,2.7200802245145,3.72290804538024,14.0272077207415,1.11076217639214,10.2457550664316,4.87797595713704,1.213908704215,3.52311493369839,1.6245633119388,1.26932839810688,0.738976826319383,2.11250784506413,3.77021355223871,1.60299139018301,0.881946893719988,3.38680424942892,1.5534923211,4.52250123365907,1.24641272504742,1.0406402861491,3.12345301976518,4.32676618983097,5.4358464191512,1.9668591131863,2.34701137627744,12.285673839322,2.31244901266464,1.55478712434049,3.2079100695905,3.44605827943047,4.22044512902974,0.877134012088129,4.07437393730735,4.11218585015398,1.63861941135646,9.03714406200963,1.25064509823252,3.02731161993818,1.2588451933766,6.85192269572344,1.86342765750939,3.66361220076868,1.55839075456422,2.69709791816358,2.60592144526857,1.11222030194559,6.07385254327147,2.89305937240474,1.61235453480668,4.07723415661275,11.3758237923405,4.3471138813412,2.85091039928743,5.23599063749094,1.47180416461394,1.74968294322599,2.02127920787318,1.93210236081951,1.3532781911567,3.38707753027417,0.905097998043296,1.40714055392808
ENSG00002179698,1.56957495610442,1.37347366381036,2.65638860035787,1.1996363501761,0.794689427998454,12.1087893850053,2.15176919315726,8.75322636728621,3.31907147894631,4.86716297823652,1.30723570627829,2.28191322087599,2.99733144816378,2.80219349627982,6.10380796796707,2.8215817660431,1.27133765563877,7.62342241646794,11.7736412853938,3.04303497109229,1.36982318970424,2.15662776452576,3.50504267567901,5.38191042397987,6.80570900872233,1.93462620543765,2.51686714167386,3.03699116475012,5.89735984717764,0.878719796806357,4.83031813668903,6.15305544841332,1.22706366275141,4.00104643317099,4.32065592220099,2.13019437831677,2.62039976261579,1.73935588007421,1.07592979389866,2.32963218609753,0.536277771817353,6.24299659598889,0.353012945633596,3.14678605611096,0.883866407628921,9.20389098354738,1.68444283045747,1.68373377852635,2.33874140343919,2.83925846431474,1.08475740130469,2.21333968963361,2.90827816058364,3.8082926902484,3.75960749753267,12.444877257738,2.59094598827828,3.97349917680675,5.92355588322545,6.18447108126237,2.51927612112447,2.84844884096145,2.73367523624394,2.71223023526294,4.92412246692183,4.59951149245143,1.33973371677905,4.22832441257076,2.13069885507516,1.01443826021154,12.5440518737936,1.89468722399734,16.4312784154541,5.68197299135538,3.70974942165869,0.414680900038113,0.45222913937929,2.37893663915568,5.07991514200902,6.4638889221489
ENSG00008829982,2.89545777208328,1.8040813171575,0.998950891406272,3.70042858457875,5.17740189426921,3.46639605281333,4.08567118185875,2.19511926573408,9.00279950787392,5.63692483595285,5.15386443416685,10.4255166500945,5.54704824411234,1.9555404109852,3.36709456056718,3.77963529215266,3.8490982420742,20.4269749194226,2.9752567753486,4.34360960363329,2.8493296809006,1.14363228626357,4.94640900881642,1.25864693694475,0.384053543823184,7.02228082551406,2.07429916542454,0.658030147788606,1.93121451281628,11.3420783710031,2.16415831113064,9.42501103738245,0.400670763240207,2.67790086440503,1.97787013851136,1.94101747101375,1.89602975128686,1.14511771611739,3.66438137048698,1.94681132422915,5.48116305499652,2.36981685737341,0.432173240460393,1.07737815337398,3.20339918441056,8.74262458120789,1.99023425017542,1.49541529812407,3.30742426705276,2.36295024027612,8.22256145760765,0.968909895044116,2.75393427362013,4.76962211481316,1.99019637666375,2.6616346649903,3.27563483882849,13.8720371462332,2.72911226720493,0.659267702977672,3.68808800036332,2.82519683037696,1.85851784731963,2.61489897897851,5.45487055227435,1.5377088018103,5.39571442241775,3.92838510870987,3.3233221494609,3.53060404127839,2.51629709193783,2.30453584381703,1.16293401149425,1.48503402489888,3.34712569879116,1.00579120958804,1.35366718769071,3.14254646433858,3.40930285033818,6.03923807560093
ENSG00003152782,1.31949827671328,1.77345090851152,3.31971456000729,4.66536115672387,0.525793806252273,0.360827242893326,9.28623888533191,1.51501416342646,1.65630809444506,0.728070553104944,1.35391196118098,8.02485483105386,0.78262308976968,6.09033215228854,5.50029846744971,1.04189478237684,3.78283841283961,0.594721419088898,2.95065917694162,3.813977738925,0.974921990307854,1.7645708626143,14.4229632830703,1.10215252308636,5.16029065498439,5.2671135895952,3.86963297940438,1.58344321324841,1.42374374139953,5.03125451626541,1.42378463078268,13.5582704035078,3.54449611299637,0.60167208761836,3.25199743886089,2.56071293415289,3.86886457040836,0.510082604302235,1.58793007316404,8.48950911344008,1.14092509799804,1.71737197578684,0.501190988806795,22.2123183484127,27.730997508658,0.821942304745625,10.7064584522299,4.14616735765347,5.25010167417013,5.61624466567252,2.04579021504978,2.69816380619754,3.33504497388425,5.71226995430757,0.896393237537546,4.37793328739538,2.51726001928905,5.10196150050392,1.61464315800344,1.68158917473373,4.7204709080114,1.40370382963458,3.45492092737935,15.475677259769,1.63322658817847,5.18950768208021,3.76738719523359,9.61514860596346,1.17061301803064,1.57678064877309,1.76114205073017,4.96853885629382,2.34975931990216,3.65080928059242,1.22401099612273,1.65355455784437,4.37244444664889,4.82401999098514,4.8106350022712,0.969800337844605
ENSG00009210131,4.68685017329779,1.02741118299233,1.95889879434246,3.44978168001288,1.50174044377317,0.841229756673048,1.24227719530912,2.95308522989807,5.50773082668776,2.60308309325032,3.5245554421685,1.27886103784007,0.605727471125769,10.1355058783531,2.2601229776106,3.90431285499523,4.92554701420886,1.25767297523053,3.59549336400511,1.7213819774635,2.57981651271602,1.44156150856479,1.75339265627669,4.38509754141982,1.18349498470212,2.92937747073894,2.73976188267085,0.380238967016762,4.78313378887947,1.07462743291188,1.99486315089873,0.477218474948263,3.22901406636348,4.18758291443018,3.65299788563435,12.8637220982538,20.3817841916747,4.44580091346101,3.45056142556647,4.44068184313085,1.18372210531893,8.24335480639585,4.25524761469953,4.61845562463881,3.48216096298096,0.953385624753329,0.617163077096914,7.0237044403543,4.03143603938502,5.39714111687134,2.34361352098765,0.814168382161692,4.10211804686399,3.29450867322189,16.0651488273791,3.47479459095205,2.93429581155718,14.528480775779,1.00505501336935,1.66919045972152,5.38753142571543,3.75174388412908,3.07544428076644,0.389871975901683,9.36192948077548,4.01073112862051,3.44554775567453,6.72684917600113,2.26918745122609,0.455852488590179,2.09164576737058,6.50245275080005,2.76832152874966,1.8067863121778,1.2512023525343,2.49313482865579,10.0281210647491,5.77840137762309,2.35784921133429,3.62242000889098
ENSG00001473658,2.5952559040963,3.12374461251488,7.42166159474469,3.05708000003294,2.55307553967917,1.93031164146992,1.44055550583559,3.65030143892672,12.6040491279214,0.82095126920346,5.20505541831798,3.20168543751708,4.54997744854425,0.711575607459372,7.46131401096276,11.6460390225368,3.27939615802089,1.56496589933315,4.62217030179054,10.8457391989669,4.45918700543322,5.58781598571292,6.40683181612015,4.77255449164208,10.2763710151253,2.18222508528923,1.03028172578509,1.818362214817,3.05845311238586,10.2414086752518,1.30264321246167,7.22089487120936,5.53659698165518,1.60308728996089,10.6840145413234,2.42416778911247,13.3774541787688,3.40478290561294,6.27538551502107,1.08199698611552,1.02776987101204,1.39442739182818,1.25095614131326,2.46747938378106,6.2686294268297,3.14590706873059,8.96433784984885,1.86742020653635,1.44406135507191,1.76592735845112,0.58335148519415,5.45553951409303,0.545003360398748,3.49571196465718,8.01423742167498,4.1610064987812,14.166181730625,3.87652616868424,10.6698265644055,7.67761246015308,0.776709178689821,2.12545519831695,4.8636883007146,2.5622049122391,7.8974617137437,4.01024478132449,9.55780277626638,3.19207127717122,7.65225838112663,1.86158723527501,0.844431302132953,4.4855747834224,1.53481844177478,3.35010393027301,6.45843488839799,6.50748102209882,7.73340782185436,5.68608111770368,2.91234810463623,2.40085914604091
ENSG00002012651,1.23187210089273,3.82215762850819,2.96318512613456,1.04013436624645,4.71011960474607,2.96202477404994,4.67298133104667,1.9683163292115,0.910837570889727,1.54678486042507,1.60916601602298,0.843705571198619,4.20562676515857,4.05086664910085,0.705136845984557,0.810700746522721,0.81569206841335,0.888841591053337,2.80893315483989,7.42929998988388,1.87521215714046,1.13048954226571,2.71577468596112,5.64701024638451,1.30689974133625,1.28377067736369,3.63373824922023,2.55369773144913,2.94455621289837,2.43087223474259,2.40714209709704,0.751398657663186,2.31267616647127,1.28502719550977,0.815534340999092,1.32574910508488,4.21356264676474,1.37425983993596,2.69981937611441,25.5258107147498,1.67407983560715,2.92464570445115,4.60798820407864,6.16013270333488,5.50708126138249,6.1593352006349,1.21674128240987,4.2249984154036,3.47654817011932,3.45453292875707,3.87700735302435,2.38493142238937,2.39844767310158,1.52870286276203,1.12526110598319,10.0843497118953,0.704188594942864,1.1688016450805,9.91725187836282,12.9170409827016,3.38409565498754,14.1744455178971,3.92864835706065,2.6782536754661,4.34687922920974,2.26801866189865,2.40246801131428,5.1645623802728,0.820135236848718,2.13236276232827,1.64961174150352,1.19145309514091,1.75962588396828,3.70157007430188,2.37224144879155,1.10324140609067,1.9157276919455,5.21434559434471,2.55475223013694,2.87212754720289
ENSG00004671045,9.84008990611515,2.87986492205566,1.19305812802235,5.18493515950491,1.26711349282556,22.121284719367,6.65192276514868,2.71614915352616,6.47489928638633,6.61845143596477,1.06722355324748,1.53731425154762,3.14652452125307,1.79196102371025,2.49696703639824,3.81254038242172,1.15851842708112,1.84253740827676,7.01194897059675,0.832534019215954,2.49307997325798,1.35469770263243,7.80389691280819,0.782110967945675,3.04764698975235,2.27515438151113,3.17171988246178,6.20335901272286,3.34018160490156,1.06398708342406,3.65437800583181,1.507968559153,4.82340464897049,1.20601936690574,0.953953315910404,1.1470696232604,8.09094429474025,0.855679605441542,0.335641967240711,1.84929492759261,6.09344873566276,3.52871190056101,1.09134360688231,9.18089301185396,2.35325016234823,1.14775025304483,3.57772032753311,1.99700911655815,2.68035632361669,1.67381648220648,3.43860155532981,1.8885646450805,4.80614607357256,7.85864829189785,1.20894331731106,5.00332646853994,7.15424466636331,6.11156221556113,4.56420620654422,2.03512161972687,1.95732136351254,5.91304287888474,1.20668217365653,2.17826814493594,7.23682489174317,2.26302572984941,2.0210706905421,0.942103971053247,1.2067149512318,2.90569055556458,1.50544332889526,8.29719073968195,3.48105378841707,2.58073565956801,2.80918986410252,1.04983319484256,4.53668030712257,2.99921002235765,1.66612187349942,1.34135234257727
